"price","room_type","minimum_nights","number_of_reviews","calculated_host_listings_count","borough","pay_2024","crime_rate"
83,"Entire home/apt",1,17,37,"Camden",21.8,157.03
104,"Entire home/apt",2,10,31,"Camden",21.8,157.03
107,"Entire home/apt",2,7,31,"Camden",21.8,157.03
103,"Entire home/apt",2,14,31,"Camden",21.8,157.03
188,"Entire home/apt",5,7,27,"Camden",21.8,157.03
257,"Entire home/apt",1,50,6,"Camden",21.8,157.03
129,"Entire home/apt",2,8,31,"Camden",21.8,157.03
115,"Entire home/apt",2,11,31,"Camden",21.8,157.03
127,"Entire home/apt",1,10,23,"Camden",21.8,157.03
106,"Entire home/apt",2,15,31,"Camden",21.8,157.03
76,"Private room",1,13,2,"Camden",21.8,157.03
197,"Entire home/apt",3,9,24,"Camden",21.8,157.03
288,"Entire home/apt",2,7,13,"Camden",21.8,157.03
261,"Entire home/apt",4,10,8,"Camden",21.8,157.03
136,"Entire home/apt",3,5,5,"Camden",21.8,157.03
89,"Private room",1,41,5,"Camden",21.8,157.03
308,"Entire home/apt",2,8,39,"Camden",21.8,157.03
75,"Entire home/apt",2,10,1,"Camden",21.8,157.03
139,"Entire home/apt",2,21,7,"Camden",21.8,157.03
59,"Private room",1,6,3,"Camden",21.8,157.03
69,"Entire home/apt",1,11,27,"Camden",21.8,157.03
164,"Entire home/apt",3,8,15,"Camden",21.8,157.03
75,"Private room",1,7,13,"Camden",21.8,157.03
250,"Entire home/apt",1,7,1,"Camden",21.8,157.03
88,"Entire home/apt",1,7,2,"Camden",21.8,157.03
89,"Private room",1,34,5,"Camden",21.8,157.03
89,"Private room",1,38,5,"Camden",21.8,157.03
156,"Entire home/apt",3,18,5,"Camden",21.8,157.03
363,"Entire home/apt",2,17,43,"Camden",21.8,157.03
134,"Private room",1,6,3,"Camden",21.8,157.03
169,"Entire home/apt",2,20,20,"Camden",21.8,157.03
64,"Entire home/apt",2,7,6,"Camden",21.8,157.03
160,"Entire home/apt",3,13,1,"Camden",21.8,157.03
158,"Entire home/apt",2,8,4,"Camden",21.8,157.03
157,"Entire home/apt",1,25,1,"Camden",21.8,157.03
63,"Private room",1,36,2,"Camden",21.8,157.03
68,"Private room",1,7,3,"Camden",21.8,157.03
147,"Entire home/apt",2,15,1,"Camden",21.8,157.03
41,"Private room",1,16,8,"Camden",21.8,157.03
248,"Entire home/apt",3,8,19,"Camden",21.8,157.03
149,"Entire home/apt",1,7,15,"Camden",21.8,157.03
149,"Entire home/apt",1,7,15,"Camden",21.8,157.03
159,"Entire home/apt",1,8,15,"Camden",21.8,157.03
159,"Entire home/apt",1,7,15,"Camden",21.8,157.03
179,"Entire home/apt",1,14,15,"Camden",21.8,157.03
179,"Entire home/apt",1,12,15,"Camden",21.8,157.03
83,"Private room",3,19,4,"Camden",21.8,157.03
64,"Private room",3,10,4,"Camden",21.8,157.03
59,"Private room",3,14,4,"Camden",21.8,157.03
72,"Private room",3,11,4,"Camden",21.8,157.03
282,"Entire home/apt",2,7,65,"Camden",21.8,157.03
46,"Private room",1,7,8,"Camden",21.8,157.03
41,"Private room",1,24,8,"Camden",21.8,157.03
44,"Private room",1,18,8,"Camden",21.8,157.03
45,"Private room",1,17,8,"Camden",21.8,157.03
77,"Entire home/apt",3,11,4,"Camden",21.8,157.03
185,"Entire home/apt",1,16,4,"Camden",21.8,157.03
108,"Entire home/apt",3,15,1,"Camden",21.8,157.03
367,"Entire home/apt",1,5,20,"Camden",21.8,157.03
87,"Entire home/apt",1,9,15,"Camden",21.8,157.03
95,"Entire home/apt",1,6,15,"Camden",21.8,157.03
180,"Entire home/apt",2,6,57,"Camden",21.8,157.03
80,"Entire home/apt",1,7,25,"Camden",21.8,157.03
135,"Entire home/apt",2,5,1,"Camden",21.8,157.03
127,"Entire home/apt",1,31,8,"Camden",21.8,157.03
314,"Entire home/apt",3,13,10,"Camden",21.8,157.03
427,"Entire home/apt",2,11,14,"Camden",21.8,157.03
59,"Private room",1,9,3,"Camden",21.8,157.03
223,"Entire home/apt",2,8,16,"Camden",21.8,157.03
241,"Entire home/apt",3,8,6,"Camden",21.8,157.03
60,"Private room",1,11,12,"Camden",21.8,157.03
63,"Private room",1,10,12,"Camden",21.8,157.03
117,"Entire home/apt",4,10,1,"Camden",21.8,157.03
164,"Entire home/apt",2,18,2,"Camden",21.8,157.03
248,"Entire home/apt",3,7,19,"Camden",21.8,157.03
64,"Private room",1,5,4,"Camden",21.8,157.03
64,"Private room",1,8,4,"Camden",21.8,157.03
74,"Entire home/apt",1,6,23,"Camden",21.8,157.03
196,"Entire home/apt",2,8,20,"Camden",21.8,157.03
69,"Entire home/apt",1,14,13,"Camden",21.8,157.03
205,"Entire home/apt",2,16,20,"Camden",21.8,157.03
65,"Private room",1,19,70,"Camden",21.8,157.03
68,"Private room",1,7,3,"Camden",21.8,157.03
79,"Private room",1,24,70,"Camden",21.8,157.03
92,"Private room",1,29,70,"Camden",21.8,157.03
64,"Private room",1,21,70,"Camden",21.8,157.03
71,"Private room",1,25,70,"Camden",21.8,157.03
71,"Private room",1,34,70,"Camden",21.8,157.03
244,"Entire home/apt",4,9,39,"Camden",21.8,157.03
136,"Entire home/apt",1,8,3,"Camden",21.8,157.03
166,"Entire home/apt",1,30,10,"Camden",21.8,157.03
61,"Private room",1,33,70,"Camden",21.8,157.03
77,"Entire home/apt",1,34,70,"Camden",21.8,157.03
79,"Private room",1,38,70,"Camden",21.8,157.03
101,"Private room",1,34,70,"Camden",21.8,157.03
128,"Entire home/apt",1,8,18,"Camden",21.8,157.03
71,"Entire home/apt",2,16,63,"Camden",21.8,157.03
135,"Entire home/apt",2,9,1,"Camden",21.8,157.03
134,"Entire home/apt",1,6,3,"Camden",21.8,157.03
103,"Entire home/apt",1,7,1,"Camden",21.8,157.03
198,"Entire home/apt",3,8,5,"Camden",21.8,157.03
77,"Private room",1,26,70,"Camden",21.8,157.03
85,"Private room",2,9,1,"Camden",21.8,157.03
105,"Entire home/apt",1,9,105,"Camden",21.8,157.03
151,"Entire home/apt",1,6,49,"Camden",21.8,157.03
105,"Entire home/apt",1,6,49,"Camden",21.8,157.03
141,"Entire home/apt",2,12,1,"Camden",21.8,157.03
199,"Entire home/apt",2,11,20,"Camden",21.8,157.03
285,"Entire home/apt",2,17,20,"Camden",21.8,157.03
365,"Entire home/apt",1,9,1,"Camden",21.8,157.03
118,"Entire home/apt",3,6,18,"Camden",21.8,157.03
55,"Private room",1,12,59,"Camden",21.8,157.03
312,"Entire home/apt",2,13,1,"Camden",21.8,157.03
161,"Entire home/apt",1,6,14,"Camden",21.8,157.03
173,"Entire home/apt",1,8,23,"Camden",21.8,157.03
61,"Private room",1,12,2,"Camden",21.8,157.03
207,"Entire home/apt",2,5,11,"Camden",21.8,157.03
149,"Entire home/apt",1,11,15,"Camden",21.8,157.03
221,"Entire home/apt",2,6,11,"Camden",21.8,157.03
75,"Entire home/apt",1,6,1,"Camden",21.8,157.03
155,"Entire home/apt",2,7,3,"Camden",21.8,157.03
107,"Entire home/apt",1,11,15,"Camden",21.8,157.03
159,"Entire home/apt",1,9,15,"Camden",21.8,157.03
149,"Entire home/apt",1,7,15,"Camden",21.8,157.03
149,"Entire home/apt",1,8,15,"Camden",21.8,157.03
132,"Entire home/apt",1,10,3,"Camden",21.8,157.03
275,"Private room",2,8,13,"Camden",21.8,157.03
72,"Private room",1,12,4,"Camden",21.8,157.03
75,"Private room",1,10,4,"Camden",21.8,157.03
40,"Private room",1,7,4,"Camden",21.8,157.03
60,"Private room",1,9,59,"Camden",21.8,157.03
197,"Entire home/apt",2,6,23,"Camden",21.8,157.03
184,"Entire home/apt",4,7,8,"Camden",21.8,157.03
139,"Entire home/apt",1,7,15,"Camden",21.8,157.03
72,"Private room",1,7,59,"Camden",21.8,157.03
160,"Entire home/apt",3,9,2,"Camden",21.8,157.03
44,"Private room",1,5,13,"Camden",21.8,157.03
175,"Entire home/apt",1,5,2,"Camden",21.8,157.03
146,"Entire home/apt",3,7,1,"Camden",21.8,157.03
47,"Private room",2,5,14,"Camden",21.8,157.03
121,"Entire home/apt",1,6,5,"Camden",21.8,157.03
143,"Entire home/apt",3,8,1,"Camden",21.8,157.03
41,"Private room",1,7,10,"Camden",21.8,157.03
83,"Entire home/apt",1,7,8,"Camden",21.8,157.03
92,"Entire home/apt",4,8,2,"Camden",21.8,157.03
93,"Entire home/apt",4,11,2,"Camden",21.8,157.03
110,"Entire home/apt",4,8,1,"Camden",21.8,157.03
40,"Private room",1,5,10,"Camden",21.8,157.03
100,"Entire home/apt",1,7,14,"Camden",21.8,157.03
79,"Entire home/apt",3,5,2,"Camden",21.8,157.03
108,"Entire home/apt",1,5,1,"Camden",21.8,157.03
77,"Private room",1,5,6,"Camden",21.8,157.03
50,"Private room",2,26,3,"Croydon",20.1,91.21
62,"Private room",1,9,1,"Croydon",20.1,91.21
43,"Private room",3,31,2,"Croydon",20.1,91.21
43,"Private room",2,158,3,"Croydon",20.1,91.21
69,"Private room",2,27,2,"Croydon",20.1,91.21
46,"Private room",1,134,1,"Croydon",20.1,91.21
40,"Private room",1,198,1,"Croydon",20.1,91.21
130,"Entire home/apt",3,6,1,"Croydon",20.1,91.21
126,"Entire home/apt",2,99,1,"Croydon",20.1,91.21
42,"Private room",2,92,1,"Croydon",20.1,91.21
97,"Entire home/apt",2,42,1,"Croydon",20.1,91.21
60,"Entire home/apt",2,39,4,"Croydon",20.1,91.21
180,"Entire home/apt",2,25,1,"Croydon",20.1,91.21
54,"Entire home/apt",2,330,2,"Croydon",20.1,91.21
54,"Entire home/apt",2,335,2,"Croydon",20.1,91.21
212,"Entire home/apt",5,7,1,"Croydon",20.1,91.21
85,"Entire home/apt",7,11,1,"Croydon",20.1,91.21
42,"Private room",3,35,5,"Croydon",20.1,91.21
51,"Private room",2,88,1,"Croydon",20.1,91.21
41,"Private room",2,112,2,"Croydon",20.1,91.21
90,"Private room",2,54,1,"Croydon",20.1,91.21
60,"Entire home/apt",5,11,1,"Croydon",20.1,91.21
92,"Entire home/apt",3,168,1,"Croydon",20.1,91.21
222,"Entire home/apt",1,6,15,"Croydon",20.1,91.21
46,"Private room",2,85,1,"Croydon",20.1,91.21
80,"Hotel room",1,42,15,"Croydon",20.1,91.21
71,"Entire home/apt",2,75,1,"Croydon",20.1,91.21
123,"Entire home/apt",1,23,15,"Croydon",20.1,91.21
50,"Private room",1,38,1,"Croydon",20.1,91.21
46,"Private room",3,8,1,"Croydon",20.1,91.21
86,"Entire home/apt",1,54,1,"Croydon",20.1,91.21
59,"Entire home/apt",3,39,2,"Croydon",20.1,91.21
42,"Private room",2,25,3,"Croydon",20.1,91.21
57,"Entire home/apt",2,64,3,"Croydon",20.1,91.21
75,"Entire home/apt",4,16,1,"Croydon",20.1,91.21
74,"Entire home/apt",3,117,1,"Croydon",20.1,91.21
50,"Private room",1,48,1,"Croydon",20.1,91.21
60,"Entire home/apt",3,49,1,"Croydon",20.1,91.21
81,"Entire home/apt",2,19,2,"Croydon",20.1,91.21
52,"Private room",1,132,3,"Croydon",20.1,91.21
65,"Private room",5,18,1,"Croydon",20.1,91.21
84,"Private room",2,8,2,"Croydon",20.1,91.21
85,"Entire home/apt",2,25,2,"Croydon",20.1,91.21
42,"Private room",2,66,2,"Croydon",20.1,91.21
56,"Private room",2,5,3,"Croydon",20.1,91.21
47,"Private room",1,46,2,"Croydon",20.1,91.21
46,"Private room",3,8,3,"Croydon",20.1,91.21
76,"Entire home/apt",4,38,1,"Croydon",20.1,91.21
43,"Private room",2,10,3,"Croydon",20.1,91.21
87,"Entire home/apt",1,11,1,"Croydon",20.1,91.21
44,"Private room",5,27,1,"Croydon",20.1,91.21
114,"Entire home/apt",2,12,2,"Croydon",20.1,91.21
130,"Entire home/apt",2,70,1,"Croydon",20.1,91.21
136,"Entire home/apt",2,10,3,"Croydon",20.1,91.21
133,"Entire home/apt",3,11,2,"Croydon",20.1,91.21
100,"Entire home/apt",2,171,3,"Croydon",20.1,91.21
51,"Private room",1,86,3,"Croydon",20.1,91.21
54,"Private room",3,15,1,"Croydon",20.1,91.21
141,"Entire home/apt",3,8,22,"Croydon",20.1,91.21
131,"Entire home/apt",4,19,2,"Croydon",20.1,91.21
91,"Entire home/apt",1,9,1,"Croydon",20.1,91.21
99,"Entire home/apt",2,65,1,"Croydon",20.1,91.21
40,"Private room",3,20,1,"Croydon",20.1,91.21
98,"Private room",1,7,3,"Croydon",20.1,91.21
43,"Private room",1,30,3,"Croydon",20.1,91.21
47,"Private room",1,36,3,"Croydon",20.1,91.21
110,"Entire home/apt",1,84,15,"Croydon",20.1,91.21
110,"Entire home/apt",7,12,1,"Croydon",20.1,91.21
197,"Entire home/apt",1,9,15,"Croydon",20.1,91.21
86,"Entire home/apt",3,9,1,"Croydon",20.1,91.21
58,"Private room",1,26,1,"Croydon",20.1,91.21
107,"Entire home/apt",2,24,1,"Croydon",20.1,91.21
135,"Entire home/apt",3,7,112,"Croydon",20.1,91.21
75,"Entire home/apt",2,21,1,"Croydon",20.1,91.21
45,"Private room",5,9,1,"Croydon",20.1,91.21
52,"Private room",2,16,2,"Croydon",20.1,91.21
98,"Entire home/apt",3,21,1,"Croydon",20.1,91.21
68,"Entire home/apt",3,21,1,"Croydon",20.1,91.21
50,"Private room",1,7,1,"Croydon",20.1,91.21
46,"Entire home/apt",1,28,3,"Croydon",20.1,91.21
104,"Entire home/apt",3,11,6,"Croydon",20.1,91.21
71,"Private room",2,16,1,"Croydon",20.1,91.21
63,"Entire home/apt",4,129,23,"Croydon",20.1,91.21
380,"Entire home/apt",2,12,1,"Croydon",20.1,91.21
58,"Entire home/apt",5,76,23,"Croydon",20.1,91.21
50,"Private room",1,10,3,"Croydon",20.1,91.21
40,"Private room",2,47,2,"Croydon",20.1,91.21
113,"Entire home/apt",3,11,6,"Croydon",20.1,91.21
86,"Entire home/apt",5,18,1,"Croydon",20.1,91.21
102,"Entire home/apt",3,64,1,"Croydon",20.1,91.21
90,"Entire home/apt",2,11,1,"Croydon",20.1,91.21
50,"Entire home/apt",2,23,3,"Croydon",20.1,91.21
57,"Private room",1,72,1,"Croydon",20.1,91.21
44,"Private room",1,17,1,"Croydon",20.1,91.21
129,"Entire home/apt",4,39,1,"Croydon",20.1,91.21
99,"Entire home/apt",1,121,1,"Croydon",20.1,91.21
70,"Entire home/apt",1,37,6,"Croydon",20.1,91.21
59,"Entire home/apt",3,98,1,"Croydon",20.1,91.21
122,"Entire home/apt",2,49,1,"Croydon",20.1,91.21
144,"Entire home/apt",3,5,6,"Croydon",20.1,91.21
197,"Entire home/apt",1,8,15,"Croydon",20.1,91.21
194,"Entire home/apt",1,8,15,"Croydon",20.1,91.21
41,"Private room",1,38,2,"Croydon",20.1,91.21
183,"Entire home/apt",4,7,1,"Croydon",20.1,91.21
123,"Entire home/apt",2,6,5,"Croydon",20.1,91.21
45,"Private room",1,10,1,"Croydon",20.1,91.21
41,"Private room",4,19,4,"Croydon",20.1,91.21
150,"Entire home/apt",3,8,1,"Croydon",20.1,91.21
110,"Entire home/apt",1,50,1,"Croydon",20.1,91.21
55,"Private room",1,19,2,"Croydon",20.1,91.21
68,"Entire home/apt",1,54,1,"Croydon",20.1,91.21
64,"Private room",1,11,1,"Croydon",20.1,91.21
108,"Entire home/apt",1,30,3,"Croydon",20.1,91.21
113,"Entire home/apt",3,101,1,"Croydon",20.1,91.21
79,"Private room",1,7,2,"Croydon",20.1,91.21
63,"Private room",2,32,2,"Croydon",20.1,91.21
235,"Entire home/apt",1,15,1,"Croydon",20.1,91.21
150,"Entire home/apt",5,5,5,"Croydon",20.1,91.21
46,"Private room",1,14,1,"Croydon",20.1,91.21
74,"Entire home/apt",6,19,1,"Croydon",20.1,91.21
65,"Entire home/apt",3,5,2,"Croydon",20.1,91.21
40,"Private room",2,12,2,"Croydon",20.1,91.21
78,"Entire home/apt",3,12,1,"Croydon",20.1,91.21
40,"Private room",2,41,5,"Croydon",20.1,91.21
55,"Private room",1,9,1,"Croydon",20.1,91.21
270,"Entire home/apt",3,9,27,"Croydon",20.1,91.21
90,"Private room",1,67,1,"Croydon",20.1,91.21
40,"Private room",2,55,2,"Croydon",20.1,91.21
90,"Private room",1,9,2,"Croydon",20.1,91.21
41,"Private room",2,24,1,"Croydon",20.1,91.21
174,"Entire home/apt",2,21,1,"Croydon",20.1,91.21
68,"Entire home/apt",2,74,1,"Croydon",20.1,91.21
209,"Entire home/apt",4,19,7,"Croydon",20.1,91.21
124,"Entire home/apt",1,15,15,"Croydon",20.1,91.21
94,"Entire home/apt",1,12,1,"Croydon",20.1,91.21
57,"Entire home/apt",3,82,12,"Croydon",20.1,91.21
44,"Private room",2,35,1,"Croydon",20.1,91.21
115,"Entire home/apt",3,70,1,"Croydon",20.1,91.21
77,"Entire home/apt",2,15,1,"Croydon",20.1,91.21
196,"Entire home/apt",3,5,22,"Croydon",20.1,91.21
72,"Entire home/apt",1,26,1,"Croydon",20.1,91.21
176,"Entire home/apt",3,6,1,"Croydon",20.1,91.21
47,"Private room",1,50,1,"Croydon",20.1,91.21
77,"Entire home/apt",1,37,1,"Croydon",20.1,91.21
44,"Private room",1,80,2,"Croydon",20.1,91.21
65,"Entire home/apt",1,13,1,"Croydon",20.1,91.21
52,"Private room",2,35,1,"Croydon",20.1,91.21
156,"Entire home/apt",5,21,1,"Croydon",20.1,91.21
143,"Entire home/apt",1,35,1,"Croydon",20.1,91.21
176,"Private room",1,120,1,"Croydon",20.1,91.21
79,"Entire home/apt",3,11,50,"Croydon",20.1,91.21
58,"Private room",1,5,1,"Croydon",20.1,91.21
40,"Private room",3,7,1,"Croydon",20.1,91.21
45,"Private room",4,43,18,"Croydon",20.1,91.21
50,"Private room",1,11,2,"Croydon",20.1,91.21
72,"Entire home/apt",1,8,2,"Croydon",20.1,91.21
77,"Entire home/apt",2,120,18,"Croydon",20.1,91.21
119,"Entire home/apt",6,29,42,"Croydon",20.1,91.21
437,"Entire home/apt",3,7,1,"Croydon",20.1,91.21
216,"Entire home/apt",4,7,9,"Croydon",20.1,91.21
84,"Entire home/apt",7,6,1,"Croydon",20.1,91.21
124,"Entire home/apt",2,60,1,"Croydon",20.1,91.21
131,"Entire home/apt",1,22,1,"Croydon",20.1,91.21
70,"Entire home/apt",1,282,1,"Croydon",20.1,91.21
56,"Private room",1,6,1,"Croydon",20.1,91.21
96,"Entire home/apt",2,137,18,"Croydon",20.1,91.21
106,"Entire home/apt",1,20,1,"Croydon",20.1,91.21
63,"Entire home/apt",3,89,12,"Croydon",20.1,91.21
100,"Entire home/apt",3,18,1,"Croydon",20.1,91.21
75,"Private room",2,43,1,"Croydon",20.1,91.21
49,"Private room",1,7,4,"Croydon",20.1,91.21
281,"Entire home/apt",7,10,4,"Croydon",20.1,91.21
59,"Private room",3,15,1,"Croydon",20.1,91.21
184,"Entire home/apt",2,13,1,"Croydon",20.1,91.21
104,"Entire home/apt",3,5,7,"Croydon",20.1,91.21
70,"Entire home/apt",3,8,50,"Croydon",20.1,91.21
50,"Entire home/apt",1,179,1,"Croydon",20.1,91.21
53,"Private room",1,33,1,"Croydon",20.1,91.21
73,"Entire home/apt",1,95,1,"Croydon",20.1,91.21
90,"Entire home/apt",1,25,17,"Croydon",20.1,91.21
42,"Private room",3,11,1,"Croydon",20.1,91.21
46,"Private room",4,18,18,"Croydon",20.1,91.21
76,"Entire home/apt",3,16,1,"Croydon",20.1,91.21
46,"Private room",4,28,18,"Croydon",20.1,91.21
81,"Entire home/apt",3,9,1,"Croydon",20.1,91.21
248,"Entire home/apt",3,16,1,"Croydon",20.1,91.21
80,"Entire home/apt",5,16,42,"Croydon",20.1,91.21
56,"Entire home/apt",1,74,1,"Croydon",20.1,91.21
80,"Entire home/apt",3,22,7,"Croydon",20.1,91.21
223,"Entire home/apt",2,9,1,"Croydon",20.1,91.21
160,"Entire home/apt",4,5,1,"Croydon",20.1,91.21
60,"Entire home/apt",4,82,23,"Croydon",20.1,91.21
91,"Private room",3,5,5,"Croydon",20.1,91.21
45,"Private room",2,132,2,"Croydon",20.1,91.21
100,"Private room",2,6,1,"Croydon",20.1,91.21
47,"Private room",2,9,3,"Croydon",20.1,91.21
210,"Entire home/apt",3,14,7,"Croydon",20.1,91.21
45,"Private room",2,33,1,"Croydon",20.1,91.21
95,"Entire home/apt",2,20,2,"Croydon",20.1,91.21
145,"Entire home/apt",4,12,1,"Croydon",20.1,91.21
153,"Entire home/apt",2,6,3,"Croydon",20.1,91.21
81,"Private room",3,6,1,"Croydon",20.1,91.21
95,"Entire home/apt",2,18,4,"Croydon",20.1,91.21
42,"Private room",1,44,2,"Croydon",20.1,91.21
81,"Entire home/apt",2,8,1,"Croydon",20.1,91.21
46,"Private room",1,26,2,"Croydon",20.1,91.21
245,"Entire home/apt",1,12,1,"Croydon",20.1,91.21
40,"Private room",1,20,2,"Croydon",20.1,91.21
205,"Entire home/apt",2,17,1,"Croydon",20.1,91.21
108,"Entire home/apt",3,34,1,"Croydon",20.1,91.21
138,"Entire home/apt",3,6,27,"Croydon",20.1,91.21
60,"Private room",1,5,1,"Croydon",20.1,91.21
48,"Private room",4,24,18,"Croydon",20.1,91.21
89,"Entire home/apt",1,11,1,"Croydon",20.1,91.21
236,"Entire home/apt",1,25,1,"Croydon",20.1,91.21
98,"Private room",2,22,1,"Croydon",20.1,91.21
57,"Entire home/apt",1,15,1,"Croydon",20.1,91.21
85,"Entire home/apt",4,26,1,"Croydon",20.1,91.21
314,"Entire home/apt",4,5,1,"Croydon",20.1,91.21
43,"Private room",1,44,1,"Croydon",20.1,91.21
65,"Private room",1,38,1,"Croydon",20.1,91.21
108,"Entire home/apt",1,21,2,"Croydon",20.1,91.21
132,"Entire home/apt",4,16,2,"Croydon",20.1,91.21
51,"Private room",1,5,2,"Croydon",20.1,91.21
48,"Private room",4,17,18,"Croydon",20.1,91.21
51,"Private room",1,5,2,"Croydon",20.1,91.21
220,"Entire home/apt",3,11,1,"Croydon",20.1,91.21
127,"Entire home/apt",1,7,2,"Croydon",20.1,91.21
135,"Entire home/apt",2,27,2,"Croydon",20.1,91.21
48,"Private room",1,5,1,"Croydon",20.1,91.21
63,"Entire home/apt",1,5,1,"Croydon",20.1,91.21
95,"Entire home/apt",1,20,4,"Croydon",20.1,91.21
40,"Private room",1,58,1,"Croydon",20.1,91.21
79,"Entire home/apt",3,11,6,"Croydon",20.1,91.21
44,"Private room",2,10,1,"Croydon",20.1,91.21
55,"Private room",2,18,1,"Croydon",20.1,91.21
66,"Private room",1,8,4,"Croydon",20.1,91.21
47,"Private room",1,9,1,"Croydon",20.1,91.21
79,"Entire home/apt",3,6,4,"Croydon",20.1,91.21
42,"Private room",3,25,1,"Croydon",20.1,91.21
40,"Private room",1,30,2,"Croydon",20.1,91.21
117,"Entire home/apt",3,17,3,"Croydon",20.1,91.21
160,"Entire home/apt",7,8,9,"Croydon",20.1,91.21
91,"Entire home/apt",3,12,7,"Croydon",20.1,91.21
44,"Private room",4,26,18,"Croydon",20.1,91.21
249,"Entire home/apt",2,7,1,"Croydon",20.1,91.21
221,"Entire home/apt",4,6,9,"Croydon",20.1,91.21
63,"Private room",2,15,1,"Croydon",20.1,91.21
267,"Entire home/apt",2,6,1,"Croydon",20.1,91.21
185,"Entire home/apt",3,6,5,"Croydon",20.1,91.21
94,"Entire home/apt",3,29,1,"Croydon",20.1,91.21
72,"Entire home/apt",5,16,1,"Croydon",20.1,91.21
62,"Private room",1,10,1,"Croydon",20.1,91.21
92,"Entire home/apt",2,12,1,"Croydon",20.1,91.21
157,"Entire home/apt",2,24,1,"Croydon",20.1,91.21
104,"Entire home/apt",2,13,1,"Croydon",20.1,91.21
50,"Private room",1,53,2,"Croydon",20.1,91.21
95,"Entire home/apt",2,27,1,"Croydon",20.1,91.21
118,"Entire home/apt",1,5,3,"Croydon",20.1,91.21
131,"Entire home/apt",1,6,1,"Croydon",20.1,91.21
142,"Entire home/apt",1,27,33,"Croydon",20.1,91.21
166,"Entire home/apt",1,23,33,"Croydon",20.1,91.21
174,"Entire home/apt",1,33,33,"Croydon",20.1,91.21
184,"Entire home/apt",1,29,33,"Croydon",20.1,91.21
141,"Entire home/apt",1,25,33,"Croydon",20.1,91.21
108,"Entire home/apt",1,5,11,"Croydon",20.1,91.21
88,"Entire home/apt",1,20,11,"Croydon",20.1,91.21
82,"Entire home/apt",1,12,11,"Croydon",20.1,91.21
100,"Entire home/apt",4,20,1,"Croydon",20.1,91.21
161,"Entire home/apt",3,6,1,"Croydon",20.1,91.21
42,"Private room",1,9,2,"Croydon",20.1,91.21
137,"Entire home/apt",1,13,3,"Croydon",20.1,91.21
62,"Private room",1,26,1,"Croydon",20.1,91.21
135,"Private room",2,24,2,"Croydon",20.1,91.21
55,"Private room",1,18,2,"Croydon",20.1,91.21
